"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","fir_number","crime_type_rowid","crime_category_rowid","act_rowid","section_rowid","unit_rowid","district_rowid","state_rowid","occurrence_datetime","complaint_datetime","latitude","longitude","place_of_occurrence","complaint_mode","case_priority","case_status","investigation_officer_rowid","created_by_rowid","ai_risk_score","ai_summary","is_sensitive"
"49093000000157684","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00427","49093000000153090","49093000000157224","49093000000157249","49093000000155089","49093000000153033","49093000000155025","1","2025-12-06 14:18:51","2025-12-06 19:41:51","14.5601","75.1328","22, Sami, Gorakhpur 199325","Emergency 112","High","Closed","49093000000157181","49093000000157146","91.0","Praesentium illo maiores aliquid accusamus voluptate aut molestias tempora dolores quaerat corrupti sint exercitationem cupiditate.","false"
"49093000000157685","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00428","49093000000153089","49093000000157231","49093000000157247","49093000000155088","49093000000153041","49093000000155021","1","2024-11-18 18:45:59","2024-11-18 19:05:59","15.2861","76.3845","67/65, Keer Path, Jamalpur-339872","Online","Medium","Under Investigation","49093000000157208","49093000000157214","29.84","Inventore unde aperiam temporibus molestiae laboriosam mollitia.","false"
"49093000000157686","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00429","49093000000153091","49093000000157233","49093000000157248","49093000000155088","49093000000153068","49093000000155023","1","2025-06-05 17:42:07","2025-06-05 18:43:07","16.9887","74.2711","85, Srinivasan Path, Nizamabad-205453","Online","Medium","Closed","49093000000157061","49093000000157093","93.43","Itaque corporis non facilis voluptas vel commodi illum consequuntur autem minima ducimus maxime vero quia omnis.","true"
"49093000000157687","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00430","49093000000153095","49093000000157230","49093000000157242","49093000000155093","49093000000153048","49093000000155011","1","2024-12-21 06:49:28","2024-12-21 18:40:28","17.3597","78.3961","45, Chakrabarti Street, Jaipur-705457","Walk-in","Medium","Open","49093000000157186","49093000000157088","92.86","Eveniet ad pariatur illo dicta recusandae mollitia enim illo magni nemo corrupti modi cumque fuga illo.","false"
"49093000000157688","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00431","49093000000153087","49093000000157227","49093000000157249","49093000000155086","49093000000153037","49093000000155019","1","2026-05-24 22:20:18","2026-05-25 07:24:18","11.9704","74.8059","56/839, Sanghvi Road, Korba 654501","Online","Low","Closed","49093000000157202","49093000000157114","42.13","Quas fuga quia quisquam aliquid ea dolores iusto sed quisquam minima doloremque eaque eos illo.","false"
"49093000000157689","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00432","49093000000153088","49093000000157225","49093000000157248","49093000000155092","49093000000153078","49093000000155008","1","2025-07-25 12:08:40","2025-07-25 18:45:40","13.9856","78.3253","96/15, Badami Path, Chapra-359487","Emergency 112","Critical","Charge Sheet Filed","49093000000157133","49093000000157099","91.17","Quae voluptate odio aliquam voluptatum mollitia voluptate corrupti illo recusandae excepturi.","false"
"49093000000157690","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00433","49093000000153091","49093000000157229","49093000000157244","49093000000155087","49093000000153051","49093000000155026","1","2025-05-20 16:07:13","2025-05-20 21:42:13","17.6726","74.9397","277, Wason Chowk, Sikar-298054","Online","Low","Under Investigation","49093000000157073","49093000000157034","19.73","A minus commodi minima possimus sequi quaerat sequi vero tenetur molestias voluptates.","true"
"49093000000157691","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00434","49093000000153089","49093000000157231","49093000000157250","49093000000155093","49093000000153057","49093000000155013","1","2026-05-30 18:29:51","2026-05-30 21:13:51","14.548","76.6672","H.No. 70, Char Nagar, Tirupati 813521","Walk-in","Critical","Under Investigation","49093000000157133","49093000000157074","6.75","Optio in et dolores nisi necessitatibus tempora animi nam ipsa porro quibusdam aliquam veniam voluptas architecto.","true"
"49093000000157692","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00435","49093000000153095","49093000000157232","49093000000157247","49093000000155090","49093000000153036","49093000000155025","1","2024-08-29 17:03:58","2024-08-29 22:16:58","14.7099","77.1681","75, Padmanabhan Nagar, Anand-295159","Online","High","Charge Sheet Filed","49093000000157199","49093000000157174","10.86","Nemo magni beatae expedita sunt cupiditate quidem quaerat sequi nemo nisi impedit.","true"
"49093000000157693","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00436","49093000000153094","49093000000157231","49093000000157245","49093000000155084","49093000000153029","49093000000155022","1","2024-12-23 14:38:03","2024-12-23 18:47:03","18.2726","76.2331","H.No. 77, Bakshi Chowk, Raichur 286174","Emergency 112","Medium","Charge Sheet Filed","49093000000157136","49093000000157087","6.55","Tenetur nulla optio debitis autem temporibus nobis omnis voluptatum dignissimos exercitationem doloremque animi iste ipsum.","false"
"49093000000157694","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00437","49093000000153087","49093000000157229","49093000000157249","49093000000155091","49093000000153045","49093000000155018","1","2026-03-06 17:57:50","2026-03-07 05:01:50","16.6368","78.7926","H.No. 05, Raghavan Ganj, Jamnagar-260445","Emergency 112","Critical","Charge Sheet Filed","49093000000157063","49093000000157093","83.93","Possimus expedita debitis explicabo voluptatem temporibus dolorum velit pariatur dolor voluptatum.","true"
"49093000000157695","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00438","49093000000153087","49093000000157232","49093000000157248","49093000000155088","49093000000153037","49093000000155029","1","2025-01-30 06:11:42","2025-01-30 13:15:42","12.1146","78.7253","59, Bhasin Road, Ichalkaranji-411676","Walk-in","Critical","Closed","49093000000157094","49093000000157178","16.65","Incidunt saepe aut facilis deserunt fuga incidunt optio ut veritatis ratione.","true"
"49093000000157696","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00439","49093000000153094","49093000000157231","49093000000157245","49093000000155092","49093000000153074","49093000000155026","1","2025-10-29 00:43:28","2025-10-29 07:57:28","15.5134","76.8091","H.No. 485, Mittal, Haldia-208191","Walk-in","Critical","Closed","49093000000157084","49093000000157180","46.76","Maxime quam rerum aut rem quia nobis consequatur ex error voluptate.","false"
"49093000000157697","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00440","49093000000153096","49093000000157233","49093000000157245","49093000000155088","49093000000153022","49093000000155028","1","2026-05-01 14:23:32","2026-05-02 00:02:32","13.7294","77.9024","94/77, Sodhi Zila, Kozhikode-885603","Online","Medium","Charge Sheet Filed","49093000000157154","49093000000157080","60.21","Totam aspernatur iure quidem natus magni quia dolores quisquam atque repellendus.","false"
"49093000000157698","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00441","49093000000153094","49093000000157224","49093000000157246","49093000000155084","49093000000153044","49093000000155028","1","2025-04-11 02:12:12","2025-04-11 03:10:12","12.2502","75.1359","H.No. 55, Mody Marg, Mango 285281","Emergency 112","Low","Under Investigation","49093000000157081","49093000000157094","73.5","Corrupti quae adipisci quidem labore dolores quas.","true"
"49093000000157699","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00442","49093000000153087","49093000000157226","49093000000157245","49093000000155084","49093000000153064","49093000000155013","1","2025-11-06 13:55:04","2025-11-06 17:01:04","18.092","78.6202","31/18, Balasubramanian Ganj, Mau-279879","Walk-in","Medium","Charge Sheet Filed","49093000000157070","49093000000157181","14.0","Veritatis vero possimus maiores sapiente sed animi asperiores iure laudantium neque fugiat cum.","true"
"49093000000157700","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00443","49093000000153094","49093000000157228","49093000000157246","49093000000155086","49093000000153021","49093000000155031","1","2026-05-23 05:57:50","2026-05-23 12:18:50","12.1065","76.9773","71, Kakar, Gulbarga-764634","Phone","High","Closed","49093000000157062","49093000000157110","56.64","Corrupti fugit ratione blanditiis architecto suscipit consequatur quos voluptatum consequuntur necessitatibus deserunt quis pariatur id nihil.","true"
"49093000000157701","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00444","49093000000153088","49093000000157226","49093000000157248","49093000000155090","49093000000153042","49093000000155024","1","2025-05-13 05:36:20","2025-05-13 13:17:20","14.0572","78.2387","H.No. 63, Pall Nagar, Chinsurah 239349","Phone","Medium","Open","49093000000157157","49093000000157087","28.41","Voluptatum ut incidunt odio consequuntur ratione ducimus ea unde repellendus eius.","true"
"49093000000157702","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00445","49093000000153094","49093000000157233","49093000000157247","49093000000155092","49093000000153051","49093000000155033","1","2026-01-22 12:22:00","2026-01-22 19:40:00","18.2902","78.2338","H.No. 90, Butala Chowk, Karawal Nagar-425681","Walk-in","Critical","Closed","49093000000157129","49093000000157113","26.57","Voluptatum ad quae optio magnam blanditiis voluptatem sit suscipit.","true"
"49093000000157703","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00446","49093000000153092","49093000000157232","49093000000157245","49093000000155089","49093000000153025","49093000000155026","1","2026-03-06 05:02:50","2026-03-06 09:38:50","13.4661","76.4009","05/84, Chaudhary, Thrissur-485610","Emergency 112","High","Closed","49093000000157033","49093000000157089","12.76","Deleniti animi ducimus ducimus dolor architecto aperiam sequi.","true"
"49093000000157704","49093000000013007","2026-06-28 13:23:29:090","2026-06-28 13:23:29:090","FIR-2026-00447","49093000000153091","49093000000157230","49093000000157247","49093000000155088","49093000000153059","49093000000155021","1","2025-09-09 06:02:24","2025-09-09 08:56:24","14.58","77.1882","H.No. 688, Kara Chowk, Vasai-Virar 170735","Online","High","Closed","49093000000157122","49093000000157033","8.82","Pariatur voluptates corporis eos pariatur iure alias.","true"
"49093000000157705","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00448","49093000000153089","49093000000157228","49093000000157245","49093000000155089","49093000000153073","49093000000155029","1","2025-05-31 01:19:50","2025-05-31 11:10:50","17.6433","74.8635","H.No. 837, Mani Path, Coimbatore-565113","Walk-in","Medium","Open","49093000000157157","49093000000157118","88.75","Labore ipsa delectus exercitationem iure a aliquid molestiae cupiditate delectus.","false"
"49093000000157706","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00449","49093000000153093","49093000000157227","49093000000157242","49093000000155086","49093000000153037","49093000000155010","1","2025-04-24 17:11:24","2025-04-25 01:46:24","15.0412","76.906","967, Dua Marg, Uluberia-773675","Walk-in","Low","Charge Sheet Filed","49093000000157157","49093000000157214","38.21","Deleniti totam totam eius amet deserunt saepe iste impedit eum praesentium modi dolores mollitia.","false"
"49093000000157707","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00450","49093000000153089","49093000000157233","49093000000157243","49093000000155087","49093000000153063","49093000000155023","1","2026-04-19 14:16:38","2026-04-19 16:03:38","17.8878","77.0516","74/983, Goswami Ganj, Panchkula-089805","Walk-in","Critical","Open","49093000000157098","49093000000157117","15.29","Temporibus velit quisquam id numquam sint perferendis officia sunt accusamus et consectetur officiis hic.","true"
"49093000000157708","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00451","49093000000153093","49093000000157225","49093000000157243","49093000000155088","49093000000153031","49093000000155007","1","2025-08-16 11:42:46","2025-08-16 18:57:46","14.016","77.6116","62, Ramakrishnan Path, Raichur 144807","Emergency 112","High","Under Investigation","49093000000157211","49093000000157182","60.17","Illum fuga nam perspiciatis mollitia vel totam sint.","false"
"49093000000157709","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00452","49093000000153087","49093000000157228","49093000000157245","49093000000155092","49093000000153030","49093000000155024","1","2025-03-18 00:06:29","2025-03-18 07:16:29","16.5795","77.5428","74, Rattan Road, Kolkata-590834","Walk-in","High","Charge Sheet Filed","49093000000157142","49093000000157170","60.24","Consequatur delectus animi asperiores atque natus cumque facere minima ducimus.","false"
"49093000000157710","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00453","49093000000153088","49093000000157226","49093000000157245","49093000000155089","49093000000153023","49093000000155013","1","2025-05-27 22:13:56","2025-05-28 08:16:56","14.7009","77.0967","H.No. 52, Sachar Marg, Thanjavur 173892","Online","Medium","Open","49093000000157185","49093000000157195","25.06","Nam voluptates consequatur omnis ea enim earum distinctio totam dolore illum.","false"
"49093000000157711","49093000000013007","2026-06-28 13:23:29:091","2026-06-28 13:23:29:091","FIR-2026-00454","49093000000153090","49093000000157228","49093000000157249","49093000000155091","49093000000153031","49093000000155019","1","2025-07-12 02:28:16","2025-07-12 04:48:16","17.8754","76.1617","H.No. 98, Gokhale Street, Shahjahanpur 171349","Emergency 112","Low","Open","49093000000157056","49093000000157052","69.75","Maiores doloremque excepturi minus porro quas quis.","false"
