"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","victim_name","gender","age","phone","email","aadhaar_number","address","occupation","injury_details","statement","is_primary"
"49093000000155798","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157714","Urvashi Garde","Female","50","0165645648","reddydarika@example.org","501599585192","316, Barad Chowk, Bardhaman 437859","Self Employed","No physical injury","Reiciendis expedita architecto esse aliquam beatae sequi dignissimos quam quo.","true"
"49093000000155799","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157715","Harrison Dara","Male","21","4652914127","sbasak@example.org","151596991390","468, Thaker Street, Tinsukia-804977","Farmer","Minor injuries","Ullam inventore quas delectus atque iure temporibus inventore ex quas odio distinctio totam accusamus beatae voluptatem.","true"
"49093000000155800","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157716","Lohit Doctor","Male","51","6774818502","otella@example.org","348074055285","97, Sandhu Marg, Bangalore-575952","Business","No physical injury","Quos recusandae omnis libero laborum corrupti itaque praesentium rem laboriosam id nemo nisi aperiam temporibus dolore provident.","true"
"49093000000155801","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157717","Lipika Kakar","Female","28","6476740185","ozacharita@example.net","116757457030","H.No. 92, Rege Street, Kanpur-488465","Teacher","Psychological trauma","In iure dolorem hic sit dolorum vel molestias nihil quidem veniam nulla quasi saepe ratione unde.","true"
"49093000000155802","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157717","Ayush Bose","Male","68","2062803257","balendra51@example.org","933406618109","092, Loke Circle, Allahabad 786215","Private Employee","Psychological trauma","Laudantium quisquam sequi vitae similique est occaecati architecto illo quod nemo eos veniam magnam exercitationem.","false"
"49093000000155803","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157718","Aarav Shenoy","Male","20","2716479482","usawhney@example.net","995637066199","77/32, Murty, Kadapa-592315","Farmer","Hospitalized","Expedita voluptatibus earum molestias dolorum a provident dolorem amet quasi facere nemo quos voluptates laborum.","true"
"49093000000155804","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157718","Harini Sawhney","Female","73","7475482357","dmitra@example.org","649494875974","17, Tripathi, Kurnool 023294","Business","Hospitalized","Minima et dolore deserunt voluptas voluptatem veniam sunt tempora molestiae et commodi dolore.","false"
"49093000000155805","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157719","Indali D’Alia","Female","49","8846450709","indira84@example.net","239314993140","095, Sane Marg, Udupi 058267","Teacher","No physical injury","Adipisci ipsam iure magni nesciunt minima blanditiis voluptatibus saepe earum accusamus ratione consectetur.","true"
"49093000000155806","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157719","Jagdish Borah","Male","32","2979847142","wriddhish28@example.com","816221976677","320, Choudhary Path, Jalgaon 352437","Self Employed","Hospitalized","Repudiandae blanditiis repellendus nam soluta ab voluptatem aspernatur blanditiis enim atque asperiores ad odit odit quas iure alias sint ipsum.","false"
"49093000000155807","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157720","Yashasvi Raghavan","Female","53","5398526866","cdivan@example.com","721840124978","97/699, Handa Zila, Singrauli 258843","Farmer","Serious injuries","Quia autem incidunt accusantium commodi veniam veniam eaque similique expedita animi nam accusantium repellat.","true"
"49093000000155808","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157721","Wazir Sahni","Male","23","6946291847","narayananneel@example.com","146760363455","H.No. 640, Deshpande Marg, Gorakhpur 540410","Driver","Psychological trauma","Maxime explicabo itaque molestias itaque hic fugiat laudantium nostrum quod ullam a atque.","true"
"49093000000155809","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157722","Anvi Raman","Female","69","5997864540","qraj@example.com","841073551252","H.No. 69, Shenoy Zila, Sambalpur-312657","Engineer","Serious injuries","Voluptate reiciendis dicta aut vero suscipit accusantium temporibus asperiores perferendis nulla nemo.","true"
"49093000000155810","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157722","Aarav Sachdev","Male","21","4471810473","hsem@example.net","600749598476","25/342, Kala Zila, Berhampore-881978","Student","No physical injury","Recusandae voluptate similique eos ratione repellendus ipsum totam vero qui molestiae assumenda soluta omnis sint voluptates.","false"
"49093000000155811","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157723","Chakrika Sampath","Female","44","0198126397","biswasati@example.org","186548974954","308, Banerjee Ganj, Dhule 892594","Business","No physical injury","Enim possimus cupiditate quibusdam distinctio laboriosam minima animi voluptatem.","true"
"49093000000155812","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157724","Nidhi Sahota","Female","46","5590614453","balayindrajit@example.com","387449457914","H.No. 57, Chand Road, Bidhannagar-912186","Farmer","Hospitalized","Accusantium nostrum illo id blanditiis necessitatibus autem aut corrupti vel temporibus blanditiis dolorum vitae eaque corrupti ipsam.","true"
"49093000000155813","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157725","Onveer Dube","Male","30","8172540884","dominic56@example.org","300638534008","96/954, Solanki Path, Bhiwandi 179560","Student","Serious injuries","Laboriosam laboriosam a quis dolore doloremque enim nihil laborum eveniet sapiente debitis hic explicabo voluptatem ullam illum ut iure.","true"
"49093000000155814","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157726","Siya Behl","Female","49","8794550150","zaid00@example.com","976808683388","H.No. 44, Mittal, Ambala-034399","Driver","Hospitalized","Necessitatibus quo est laborum vero ullam pariatur natus id.","true"
"49093000000155815","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157726","Edhitha Sen","Female","47","3167255745","harinisur@example.net","208258311035","21, Rai Marg, Bikaner-259658","Student","Serious injuries","Nihil beatae laudantium ab officiis eveniet molestias quos accusamus ipsum voluptates architecto.","false"
"49093000000155816","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157727","Hamsini Chand","Female","68","3966141184","xavier45@example.org","483206200555","26, Bains Ganj, Machilipatnam-849356","Doctor","Psychological trauma","Ut harum facilis consequuntur eum optio reiciendis fuga nihil reiciendis impedit eaque.","true"
"49093000000155817","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157728","Oni Bhasin","Female","64","2899538616","vamakshi39@example.org","881254881911","H.No. 561, Chandra, Ambarnath 639041","Student","Minor injuries","Vel beatae voluptatem distinctio laudantium consectetur esse aliquam numquam delectus est dolorum at tempora sed ullam numquam perspiciatis voluptatum.","true"
"49093000000155818","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157728","Onkar Bahl","Male","33","7876903458","kashish61@example.com","899650423413","24/791, Savant Zila, Kumbakonam 483952","Farmer","Hospitalized","Laborum dolor qui dicta laboriosam sit perferendis quo nulla eligendi perferendis minima temporibus esse eius explicabo libero vitae soluta.","false"
"49093000000155819","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157729","Odika Hans","Female","64","0336933225","yatanverma@example.net","928951956285","76/02, Gara Marg, Ratlam-846461","Self Employed","Serious injuries","Dolorum odit in eum magnam eum atque dolorum et aliquid voluptas facere id cupiditate dolor soluta ea maxime porro porro.","true"
"49093000000155820","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157730","Mitali Ramachandran","Female","41","7923910350","xyogi@example.com","818467222327","46/60, Garg, Davanagere 681324","Driver","Hospitalized","Ullam impedit eos quidem mollitia temporibus sequi ipsam sint inventore sunt aut quas.","true"
"49093000000155821","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157731","Wahab Bhattacharyya","Male","18","6315359264","vkunda@example.com","789226537860","270, Atwal Path, Anand-986056","Teacher","Psychological trauma","A odit earum iusto fugit laborum voluptatem autem repudiandae iusto deleniti illo magni autem laborum quia.","true"
"49093000000155822","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157732","Ria Murty","Female","24","9820501624","owensama@example.org","137058177103","19/074, Dhar Marg, Bhatpara-079988","Doctor","Psychological trauma","Nemo esse nulla vero laboriosam tempore non quaerat corrupti eaque rerum suscipit officiis eos vero dolores similique placeat.","true"
"49093000000155823","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157732","Tanveer Kapadia","Male","49","4630761352","ysibal@example.org","260148016012","73, Dave Path, Jodhpur-378170","Teacher","Serious injuries","Quisquam adipisci distinctio perferendis tenetur beatae harum nisi reiciendis rerum impedit vero.","false"
"49093000000155824","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157733","Aishani Sarin","Female","60","5739022966","tkapoor@example.net","610953387020","76, Rama Chowk, Anand-987372","Student","Hospitalized","Minus facilis qui a numquam quae ut facilis quo exercitationem assumenda ab impedit dolorem eveniet.","true"
"49093000000155825","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157733","Peter Dar","Male","18","7784771256","bvora@example.org","374831064960","H.No. 401, Arora Street, Khammam-149075","Driver","No physical injury","Error sequi error quam vel hic dolor cumque eos explicabo quaerat ipsa nostrum et eligendi culpa cum aliquid fugiat.","false"
"49093000000155826","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157734","Advaith Kulkarni","Male","42","6896494248","nitara27@example.net","933854905541","45/390, Rege, Morena 832242","Teacher","Hospitalized","Optio illo excepturi numquam aut expedita ratione sit explicabo fugit corporis consequatur hic.","true"
"49093000000155827","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157735","Henry Thaker","Male","27","2600023349","falak58@example.org","954489344130","H.No. 495, Agarwal Nagar, Pali 626701","Business","Minor injuries","Vero consectetur pariatur blanditiis praesentium saepe asperiores assumenda quo.","true"
"49093000000155828","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157736","Atharv Chatterjee","Male","18","9266685053","ishita83@example.com","638208773659","H.No. 29, Chadha Path, Chittoor 445897","Government Employee","Minor injuries","Eaque neque occaecati neque harum a odit fuga a voluptatum cumque corrupti vel optio.","true"
"49093000000155829","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157736","Chakrika Bassi","Female","19","9969012591","saanvivenkatesh@example.org","664865620079","73/519, Sama Path, Jammu 622046","Government Employee","Minor injuries","Perspiciatis nemo delectus nesciunt dicta blanditiis libero eum libero neque maxime omnis sapiente assumenda pariatur omnis earum nulla sint.","false"
"49093000000155830","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157737","Udant Gade","Male","71","4915109570","champakdyal@example.org","642838703526","H.No. 934, Gala Path, Srinagar-477920","Driver","No physical injury","Odit debitis voluptate voluptatem voluptatem nihil voluptate vitae error earum molestias.","true"
"49093000000155831","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157738","Aarav Bath","Male","70","4985893283","yyogi@example.org","327454818211","00/958, Choudhry Chowk, Jodhpur-675800","Student","No physical injury","Atque est ipsa possimus similique ut ducimus voluptatem rerum quisquam quam illo pariatur illo cumque illum incidunt rerum odit non.","true"
"49093000000155832","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157739","Naksh Chand","Male","24","9180973738","xsidhu@example.com","777453436069","82/83, Om Ganj, Imphal 087820","Doctor","No physical injury","Rerum expedita expedita molestiae veniam magni blanditiis quaerat voluptates earum deleniti voluptas sit culpa consectetur accusantium repellat hic iste perferendis.","true"
"49093000000155833","49093000000013007","2026-06-28 13:27:29:947","2026-06-28 13:27:29:947","49093000000157740","Faqid Halder","Male","46","0791985067","ganesanosha@example.org","073367522890","49/603, Dash Chowk, Sasaram 826676","Self Employed","Hospitalized","Quos mollitia facilis eaque voluptatum libero sapiente fuga error occaecati illum aliquam recusandae odio aspernatur.","true"
